Time,x1_CUGE,y1_CUGE,x2_CUGE,y2_CUGE,x3_CUGE,y3_CUGE
2500000000.000,+2076113211.155860,-260746990.479225,-1564550152.925241,+1054944798.700198,-518912309.940208,-795786844.053203
2510000000.000,+2084417664.051978,-261789978.451723,-1570808353.570688,+1059164577.953204,-520987959.201683,-798969991.483623
2520000000.000,+2092722116.948096,-262832966.424221,-1577066554.216135,+1063384357.206210,-523063608.463157,-802153138.914043
2530000000.000,+2101026569.844214,-263875954.396719,-1583324754.861582,+1067604136.459216,-525139257.724632,-805336286.344463
2540000000.000,+2109331022.740333,-264918942.369217,-1589582955.507028,+1071823915.712222,-527214906.986106,-808519433.774883
2550000000.000,+2117635475.636451,-265961930.341715,-1595841156.152475,+1076043694.965228,-529290556.247581,-811702581.205303
2560000000.000,+2125939928.532569,-267004918.314213,-1602099356.797922,+1080263474.218234,-531366205.509056,-814885728.635723
2570000000.000,+2134244381.428687,-268047906.286711,-1608357557.443369,+1084483253.471240,-533441854.770530,-818068876.066143
2580000000.000,+2142548834.324805,-269090894.240480,-1614615758.088815,+1088703032.724246,-535517504.032005,-821252023.496563
2590000000.000,+2150853287.220923,-270133882.183176,-1620873958.734262,+1092922811.977252,-537593153.293479,-824435170.926983
2600000000.000,+2159157740.117042,-271176870.125871,-1627132159.379709,+1097142591.230258,-539668802.554954,-827618318.357403
2610000000.000,+2167462193.013160,-272219858.068567,-1633390360.025156,+1101362370.483264,-541744451.816429,-830801465.787823
2620000000.000,+2175766645.909278,-273262846.011263,-1639648560.670603,+1105582149.736270,-543820101.077903,-833984613.218243
2630000000.000,+2184071098.805396,-274305833.953958,-1645906761.316049,+1109801928.989276,-545895750.339378,-837167760.648662
2640000000.000,+2192375551.701514,-275348821.896654,-1652164961.961496,+1114021708.242282,-547971399.600852,-840350908.079082
2650000000.000,+2200680004.597632,-276391809.839350,-1658423162.606943,+1118241487.495288,-550047048.862327,-843534055.509502
2660000000.000,+2208984457.493751,-277434797.782045,-1664681363.252390,+1122461266.748294,-552122698.123802,-846717202.939922
2670000000.000,+2217288910.389869,-278477785.724741,-1670939563.897836,+1126681046.001300,-554198347.385276,-849900350.370342
2680000000.000,+2225593363.285987,-279520773.667436,-1677197764.543283,+1130900825.254306,-556273996.646751,-853083497.800762
2690000000.000,+2233897816.182105,-280563761.610132,-1683455965.188730,+1135120604.507312,-558349645.908226,-856266645.231182
2700000000.000,+2242202269.078223,-281606749.552828,-1689714165.834177,+1139340383.760318,-560425295.169700,-859449792.661602
2710000000.000,+2250506721.974341,-282649737.495523,-1695972366.479624,+1143560163.013324,-562500944.431175,-862632940.092022
2720000000.000,+2258811174.870460,-283692725.438219,-1702230567.125070,+1147779942.266330,-564576593.692649,-865816087.522442
2730000000.000,+2267115627.766578,-284735713.380914,-1708488767.770517,+1151999721.519336,-566652242.954124,-868999234.952862
2740000000.000,+2275420080.662696,-285778701.323610,-1714746968.415964,+1156219500.772342,-568727892.215599,-872182382.383282
2750000000.000,+2283724533.558814,-286821689.266306,-1721005169.061411,+1160439280.025348,-570803541.477073,-875365529.813702
2760000000.000,+2292028986.454932,-287864677.209001,-1727263369.706857,+1164659059.278354,-572879190.738548,-878548677.244121
2770000000.000,+2300333439.351050,-288907665.151697,-1733521570.352304,+1168878838.531360,-574954840.000022,-881731824.674541
2780000000.000,+2308637892.247169,-289950653.094393,-1739779770.997751,+1173098617.784366,-577030489.261497,-884914972.104961
2790000000.000,+2316942345.143287,-290993641.037088,-1746037971.643198,+1177318397.037372,-579106138.522972,-888098119.535381
2800000000.000,+2325246798.039405,-292036628.979784,-1752296172.288645,+1181538176.290378,-581181787.784446,-891281266.965801
2810000000.000,+2333551250.935523,-293079616.922479,-1758554372.934091,+1185757955.543384,-583257437.045921,-894464414.396221
2820000000.000,+2341855703.831641,-294122604.865175,-1764812573.579538,+1189977734.796390,-585333086.307395,-897647561.826641
2830000000.000,+2350160156.727759,-295165592.807871,-1771070774.224985,+1194197514.049396,-587408735.568870,-900830709.257061
2840000000.000,+2358464609.623878,-296208580.750566,-1777328974.870432,+1198417293.302402,-589484384.830345,-904013856.687481
2850000000.000,+2366769062.519996,-297251568.693262,-1783587175.515878,+1202637072.555408,-591560034.091819,-907197004.117901
2860000000.000,+2375073515.416114,-298294556.635957,-1789845376.161325,+1206856851.808414,-593635683.353294,-910380151.548321
2870000000.000,+2383377968.312232,-299337544.578653,-1796103576.806772,+1211076631.061419,-595711332.614769,-913563298.978741
2880000000.000,+2391682421.208350,-300380532.521349,-1802361777.452219,+1215296410.314425,-597786981.876243,-916746446.409160
2890000000.000,+2399986874.104468,-301423520.464044,-1808619978.097666,+1219516189.567431,-599862631.137718,-919929593.839580
2900000000.000,+2408291327.000587,-302466508.406740,-1814878178.743112,+1223735968.820437,-601938280.399192,-923112741.270000
2910000000.000,+2416595779.896705,-303509496.349436,-1821136379.388559,+1227955748.073443,-604013929.660667,-926295888.700420
2920000000.000,+2424900232.792823,-304552484.292131,-1827394580.034006,+1232175527.326449,-606089578.922142,-929479036.130840
2930000000.000,+2433204685.688941,-305595472.234827,-1833652780.679453,+1236395306.579455,-608165228.183616,-932662183.561260
2940000000.000,+2441509138.585059,-306638460.177522,-1839910981.324899,+1240615085.832461,-610240877.445091,-935845330.991680
2950000000.000,+2449813591.481177,-307681448.120218,-1846169181.970346,+1244834865.085467,-612316526.706565,-939028478.422100
2960000000.000,+2458118044.377295,-308724436.062914,-1852427382.615793,+1249054644.338473,-614392175.968040,-942211625.852520
2970000000.000,+2466422497.273414,-309767424.005609,-1858685583.261240,+1253274423.591479,-616467825.229515,-945394773.282940
2980000000.000,+2474726950.169532,-310810411.948305,-1864943783.906687,+1257494202.844485,-618543474.490989,-948577920.713360
2990000000.000,+2483031403.065650,-311853399.891001,-1871201984.552133,+1261713982.097491,-620619123.752464,-951761068.143780
3000000000.000,+2491335855.961768,-312896387.833696,-1877460185.197580,+1265933761.350497,-622694773.013938,-954944215.574200
3010000000.000,+2499640308.857886,-313939375.776392,-1883718385.843027,+1270153540.603503,-624770422.275413,-958127363.004619
3020000000.000,+2507944761.754004,-314982363.719087,-1889976586.488474,+1274373319.856509,-626846071.536888,-961310510.435039
3030000000.000,+2516249214.650123,-316025351.661783,-1896234787.133920,+1278593099.109515,-628921720.798362,-964493657.865459
3040000000.000,+2524553667.546241,-317068339.604479,-1902492987.779367,+1282812878.362521,-630997370.059837,-967676805.295879
3050000000.000,+2532858120.442359,-318111327.547174,-1908751188.424814,+1287032657.615527,-633073019.321311,-970859952.726299
3060000000.000,+2541162573.338477,-319154315.489870,-1915009389.070261,+1291252436.868533,-635148668.582786,-974043100.156719
3070000000.000,+2549467026.234595,-320197303.432565,-1921267589.715708,+1295472216.121539,-637224317.844261,-977226247.587139
3080000000.000,+2557771479.130713,-321240291.375261,-1927525790.361154,+1299691995.374545,-639299967.105735,-980409395.017559
3090000000.000,+2566075932.026832,-322283279.317957,-1933783991.006601,+1303911774.627551,-641375616.367210,-983592542.447979
3100000000.000,+2574380384.922950,-323326267.260652,-1940042191.652048,+1308131553.880557,-643451265.628685,-986775689.878399
3110000000.000,+2582684837.819068,-324369255.203348,-1946300392.297495,+1312351333.133563,-645526914.890159,-989958837.308819
3120000000.000,+2590989290.715186,-325412243.146044,-1952558592.942941,+1316571112.386569,-647602564.151634,-993141984.739239
3130000000.000,+2599293743.611304,-326455231.088739,-1958816793.588388,+1320790891.639575,-649678213.413108,-996325132.169659
3140000000.000,+2607598196.507422,-327498219.031435,-1965074994.233835,+1325010670.892581,-651753862.674583,-999508279.600078
3150000000.000,+2615902649.403541,-328541206.974130,-1971333194.879282,+1329230450.145587,-653829511.936058,-1002691427.030498
3160000000.000,+2624207102.299659,-329584194.916826,-1977591395.524729,+1333450229.398593,-655905161.197532,-1005874574.460918
3170000000.000,+2632511555.195777,-330627182.859522,-1983849596.170175,+1337670008.651599,-657980810.459007,-1009057721.891338
3180000000.000,+2640816008.091895,-331670170.802217,-1990107796.815622,+1341889787.904605,-660056459.720481,-1012240869.321758
3190000000.000,+2649120460.988013,-332713158.744913,-1996365997.461069,+1346109567.157611,-662132108.981956,-1015424016.752178
3200000000.000,+2657424913.884131,-333756146.687608,-2002624198.106516,+1350329346.410617,-664207758.243431,-1018607164.182598
3210000000.000,+2665729366.780250,-334799134.630304,-2008882398.751962,+1354549125.663623,-666283407.504905,-1021790311.613018
3220000000.000,+2674033819.676368,-335842122.573000,-2015140599.397409,+1358768904.916629,-668359056.766380,-1024973459.043438
3230000000.000,+2682338272.572486,-336885110.515695,-2021398800.042856,+1362988684.169635,-670434706.027854,-1028156606.473858
3240000000.000,+2690642725.468604,-337928098.458391,-2027657000.688303,+1367208463.422641,-672510355.289329,-1031339753.904278
3250000000.000,+2698947178.364722,-338971086.401087,-2033915201.333750,+1371428242.675647,-674586004.550804,-1034522901.334698
3260000000.000,+2707251631.260840,-340014074.343782,-2040173401.979196,+1375648021.928653,-676661653.812278,-1037706048.765118
3270000000.000,+2715556084.156959,-341057062.286478,-2046431602.624643,+1379867801.181659,-678737303.073753,-1040889196.195537
3280000000.000,+2723860537.053077,-342100050.229173,-2052689803.270090,+1384087580.434665,-680812952.335227,-1044072343.625957
3290000000.000,+2732164989.949195,-343143038.171869,-2058948003.915537,+1388307359.687671,-682888601.596702,-1047255491.056377
3300000000.000,+2740469442.845313,-344186026.114565,-2065206204.560983,+1392527138.940677,-684964250.858177,-1050438638.486797
3310000000.000,+2748773895.741431,-345229014.057260,-2071464405.206430,+1396746918.193683,-687039900.119651,-1053621785.917217
3320000000.000,+2757078348.637549,-346272001.999956,-2077722605.851877,+1400966697.446689,-689115549.381126,-1056804933.347637
3330000000.000,+2765382801.533668,-347314989.942652,-2083980806.497324,+1405186476.699695,-691191198.642601,-1059988080.778057
3340000000.000,+2773687254.429786,-348357977.885347,-2090239007.142771,+1409406255.952701,-693266847.904075,-1063171228.208477
3350000000.000,+2781991707.325904,-349400965.828043,-2096497207.788217,+1413626035.205707,-695342497.165550,-1066354375.638897
3360000000.000,+2790296160.222022,-350443953.770738,-2102755408.433664,+1417845814.458713,-697418146.427024,-1069537523.069317
3370000000.000,+2798600613.118140,-351486941.713434,-2109013609.079111,+1422065593.711719,-699493795.688499,-1072720670.499737
3380000000.000,+2806905066.014258,-352529929.656130,-2115271809.724558,+1426285372.964725,-701569444.949974,-1075903817.930156
3390000000.000,+2815209518.910377,-353572917.598825,-2121530010.370004,+1430505152.217731,-703645094.211448,-1079086965.360576
3400000000.000,+2823513971.806495,-354615905.541521,-2127788211.015451,+1434724931.470737,-705720743.472923,-1082270112.790996
3410000000.000,+2831818424.702613,-355658893.484216,-2134046411.660898,+1438944710.723742,-707796392.734397,-1085453260.221416
3420000000.000,+2840122877.598731,-356701881.426912,-2140304612.306345,+1443164489.976748,-709872041.995872,-1088636407.651836
3430000000.000,+2848427330.494849,-357744869.369608,-2146562812.951792,+1447384269.229754,-711947691.257347,-1091819555.082256
3440000000.000,+2856731783.390967,-358787857.312303,-2152821013.597238,+1451604048.482760,-714023340.518821,-1095002702.512676
3450000000.000,+2865036236.287086,-359830845.254999,-2159079214.242685,+1455823827.735766,-716098989.780296,-1098185849.943096
3460000000.000,+2873340689.183204,-360873833.197695,-2165337414.888132,+1460043606.988772,-718174639.041770,-1101368997.373516
3470000000.000,+2881645142.079322,-361916821.140390,-2171595615.533578,+1464263386.241778,-720250288.303245,-1104552144.803936
3480000000.000,+2889949594.975440,-362959809.083086,-2177853816.179025,+1468483165.494784,-722325937.564720,-1107735292.234356
3490000000.000,+2898254047.871558,-364002797.025781,-2184112016.824472,+1472702944.747790,-724401586.826194,-1110918439.664776
3500000000.000,+2906558500.767676,-365045784.968477,-2190370217.469919,+1476922724.000796,-726477236.087669,-1114101587.095196
3510000000.000,+2914862953.663795,-366088772.911173,-2196628418.115366,+1481142503.253802,-728552885.349144,-1117284734.525615
3520000000.000,+2923167406.559913,-367131760.853868,-2202886618.760812,+1485362282.506808,-730628534.610618,-1120467881.956035
3530000000.000,+2931471859.456031,-368174748.796564,-2209144819.406259,+1489582061.759814,-732704183.872093,-1123651029.386455
3540000000.000,+2939776312.352149,-369217736.739259,-2215403020.051706,+1493801841.012820,-734779833.133567,-1126834176.816875
3550000000.000,+2948080765.248267,-370260724.681955,-2221661220.697153,+1498021620.265826,-736855482.395042,-1130017324.247295
3560000000.000,+2956385218.144385,-371303712.624651,-2227919421.342599,+1502241399.518832,-738931131.656517,-1133200471.677715
3570000000.000,+2964689671.040504,-372346700.567346,-2234177621.988046,+1506461178.771838,-741006780.917991,-1136383619.108135
3580000000.000,+2972994123.936622,-373389688.510042,-2240435822.633493,+1510680958.024844,-743082430.179466,-1139566766.538555
3590000000.000,+2981298576.832740,-374432676.452738,-2246694023.278940,+1514900737.277850,-745158079.440940,-1142749913.968975
3600000000.000,+2989603029.728858,-375475664.395433,-2252952223.924387,+1519120516.530856,-747233728.702415,-1145933061.399395
3610000000.000,+2997907482.624976,-376518652.338129,-2259210424.569833,+1523340295.783862,-749309377.963890,-1149116208.829815
3620000000.000,+3006211935.521094,-377561640.280824,-2265468625.215280,+1527560075.036868,-751385027.225364,-1152299356.260235
3630000000.000,+3014516388.417212,-378604628.223520,-2271726825.860727,+1531779854.289874,-753460676.486839,-1155482503.690655
3640000000.000,+3022820841.313331,-379647616.166216,-2277985026.506174,+1535999633.542880,-755536325.748313,-1158665651.121074
3650000000.000,+3031125294.209449,-380690604.108911,-2284243227.151620,+1540219412.795886,-757611975.009788,-1161848798.551494
3660000000.000,+3039429747.105567,-381733592.051607,-2290501427.797067,+1544439192.048892,-759687624.271263,-1165031945.981914
3670000000.000,+3047734200.001685,-382776579.994303,-2296759628.442514,+1548658971.301898,-761763273.532737,-1168215093.412334
3680000000.000,+3056038652.897803,-383819567.936998,-2303017829.087961,+1552878750.554904,-763838922.794212,-1171398240.842754
3690000000.000,+3064343105.793921,-384862555.879694,-2309276029.733407,+1557098529.807910,-765914572.055686,-1174581388.273174
3700000000.000,+3072647558.690040,-385905543.822389,-2315534230.378854,+1561318309.060916,-767990221.317161,-1177764535.703594
3710000000.000,+3080952011.586158,-386948531.765085,-2321792431.024301,+1565538088.313922,-770065870.578636,-1180947683.134014
3720000000.000,+3089256464.482276,-387991519.707781,-2328050631.669748,+1569757867.566928,-772141519.840110,-1184130830.564434
3730000000.000,+3097560917.378394,-389034507.650476,-2334308832.315195,+1573977646.819934,-774217169.101585,-1187313977.994854
3740000000.000,+3105865370.274512,-390077495.593172,-2340567032.960641,+1578197426.072940,-776292818.363060,-1190497125.425274
3750000000.000,+3114169823.170630,-391120483.535867,-2346825233.606088,+1582417205.325946,-778368467.624534,-1193680272.855694
3760000000.000,+3122474276.066749,-392163471.478563,-2353083434.251535,+1586636984.578952,-780444116.886009,-1196863420.286114
3770000000.000,+3130778728.962867,-393206459.421259,-2359341634.896982,+1590856763.831958,-782519766.147483,-1200046567.716533
3780000000.000,+3139083181.858985,-394249447.363954,-2365599835.542428,+1595076543.084964,-784595415.408958,-1203229715.146953
3790000000.000,+3147387634.755103,-395292435.306650,-2371858036.187875,+1599296322.337970,-786671064.670433,-1206412862.577373
3800000000.000,+3155692087.651221,-396335423.249346,-2378116236.833322,+1603516101.590976,-788746713.931907,-1209596010.007793
3810000000.000,+3163996540.547339,-397378411.192041,-2384374437.478769,+1607735880.843982,-790822363.193382,-1212779157.438213
3820000000.000,+3172300993.443458,-398421399.134737,-2390632638.124216,+1611955660.096988,-792898012.454856,-1215962304.868633
3830000000.000,+3180605446.339576,-399464387.077432,-2396890838.769662,+1616175439.349994,-794973661.716331,-1219145452.299053
3840000000.000,+3188909899.235694,-400507375.020128,-2403149039.415109,+1620395218.603000,-797049310.977806,-1222328599.729473
3850000000.000,+3197214352.131812,-401550362.962824,-2409407240.060556,+1624614997.856006,-799124960.239280,-1225511747.159893
3860000000.000,+3205518805.027930,-402593350.905519,-2415665440.706003,+1628834777.109012,-801200609.500755,-1228694894.590313
3870000000.000,+3213823257.924048,-403636338.848215,-2421923641.351449,+1633054556.362018,-803276258.762229,-1231878042.020733
3880000000.000,+3222127710.820167,-404679326.790910,-2428181841.996896,+1637274335.615024,-805351908.023704,-1235061189.451153
3890000000.000,+3230432163.716285,-405722314.733606,-2434440042.642343,+1641494114.868030,-807427557.285179,-1238244336.881572
3900000000.000,+3238736616.612403,-406765302.676302,-2440698243.287790,+1645713894.121036,-809503206.546653,-1241427484.311992
3910000000.000,+3247041069.508521,-407808290.618997,-2446956443.933237,+1649933673.374042,-811578855.808128,-1244610631.742412
3920000000.000,+3255345522.404639,-408851278.561693,-2453214644.578683,+1654153452.627048,-813654505.069602,-1247793779.172832
3930000000.000,+3263649975.300757,-409894266.504389,-2459472845.224130,+1658373231.880054,-815730154.331077,-1250976926.603252
3940000000.000,+3271954428.196876,-410937254.447084,-2465731045.869577,+1662593011.133060,-817805803.592552,-1254160074.033672
3950000000.000,+3280258881.092994,-411980242.389780,-2471989246.515024,+1666812790.386065,-819881452.854026,-1257343221.464092
3960000000.000,+3288563333.989112,-413023230.332475,-2478247447.160470,+1671032569.639071,-821957102.115501,-1260526368.894512
3970000000.000,+3296867786.885230,-414066218.275171,-2484505647.805917,+1675252348.892077,-824032751.376976,-1263709516.324932
3980000000.000,+3305172239.781348,-415109206.217867,-2490763848.451364,+1679472128.145083,-826108400.638450,-1266892663.755352
3990000000.000,+3313476692.677466,-416152194.160562,-2497022049.096811,+1683691907.398089,-828184049.899925,-1270075811.185772
4000000000.000,+3321781145.573585,-417195182.103258,-2503280249.742258,+1687911686.651095,-830259699.161399,-1273258958.616192
4010000000.000,+3330085598.469703,-418238170.045954,-2509538450.387704,+1692131465.904101,-832335348.422874,-1276442106.046612
4020000000.000,+3338390051.365821,-419281157.988649,-2515796651.033151,+1696351245.157107,-834410997.684349,-1279625253.477031
4030000000.000,+3346694504.261939,-420324145.931345,-2522054851.678598,+1700571024.410113,-836486646.945823,-1282808400.907451
4040000000.000,+3354998957.158057,-421367133.874040,-2528313052.324045,+1704790803.663119,-838562296.207298,-1285991548.337871
4050000000.000,+3363303410.054175,-422410121.816736,-2534571252.969491,+1709010582.916125,-840637945.468772,-1289174695.768291
4060000000.000,+3371607862.950294,-423453109.759432,-2540829453.614938,+1713230362.169131,-842713594.730247,-1292357843.198711
4070000000.000,+3379912315.846412,-424496097.702127,-2547087654.260385,+1717450141.422137,-844789243.991722,-1295540990.629131
4080000000.000,+3388216768.742530,-425539085.644823,-2553345854.905832,+1721669920.675143,-846864893.253196,-1298724138.059551
4090000000.000,+3396521221.638648,-426582073.587518,-2559604055.551279,+1725889699.928149,-848940542.514671,-1301907285.489971
4100000000.000,+3404825674.534766,-427625061.530214,-2565862256.196725,+1730109479.181155,-851016191.776145,-1305090432.920391
4110000000.000,+3413130127.430884,-428668049.472910,-2572120456.842172,+1734329258.434161,-853091841.037620,-1308273580.350811
4120000000.000,+3421434580.327003,-429711037.415605,-2578378657.487619,+1738549037.687167,-855167490.299095,-1311456727.781231
4130000000.000,+3429739033.223121,-430754025.358301,-2584636858.133066,+1742768816.940173,-857243139.560569,-1314639875.211651
4140000000.000,+3438043486.119239,-431797013.300997,-2590895058.778512,+1746988596.193179,-859318788.822044,-1317823022.642071
4150000000.000,+3446347939.015357,-432840001.243692,-2597153259.423959,+1751208375.446185,-861394438.083519,-1321006170.072490
4160000000.000,+3454652391.911475,-433882989.186388,-2603411460.069406,+1755428154.699191,-863470087.344993,-1324189317.502910
4170000000.000,+3462956844.807593,-434925977.129083,-2609669660.714853,+1759647933.952197,-865545736.606468,-1327372464.933330
4180000000.000,+3471261297.703712,-435968965.071779,-2615927861.360300,+1763867713.205203,-867621385.867942,-1330555612.363750
4190000000.000,+3479565750.599830,-437011953.014475,-2622186062.005746,+1768087492.458209,-869697035.129417,-1333738759.794170
4200000000.000,+3487870203.495948,-438054940.957170,-2628444262.651193,+1772307271.711215,-871772684.390892,-1336921907.224590
4210000000.000,+3496174656.392066,-439097928.899866,-2634702463.296640,+1776527050.964221,-873848333.652366,-1340105054.655010
4220000000.000,+3504479109.288184,-440140916.842561,-2640960663.942087,+1780746830.217227,-875923982.913841,-1343288202.085430
4230000000.000,+3512783562.184302,-441183904.785257,-2647218864.587533,+1784966609.470233,-877999632.175315,-1346471349.515850
4240000000.000,+3521088015.080420,-442226892.727953,-2653477065.232980,+1789186388.723239,-880075281.436790,-1349654496.946270
4250000000.000,+3529392467.976539,-443269880.670648,-2659735265.878427,+1793406167.976245,-882150930.698265,-1352837644.376690
4260000000.000,+3537696920.872657,-444312868.613344,-2665993466.523874,+1797625947.229251,-884226579.959739,-1356020791.807110
4270000000.000,+3546001373.768775,-445355856.556040,-2672251667.169321,+1801845726.482257,-886302229.221214,-1359203939.237530
4280000000.000,+3554305826.664893,-446398844.498735,-2678509867.814767,+1806065505.735263,-888377878.482688,-1362387086.667949
4290000000.000,+3562610279.561011,-447441832.441431,-2684768068.460214,+1810285284.988269,-890453527.744163,-1365570234.098369
4300000000.000,+3570914732.457129,-448484820.384126,-2691026269.105661,+1814505064.241275,-892529177.005638,-1368753381.528789
4310000000.000,+3579219185.353248,-449527808.326822,-2697284469.751108,+1818724843.494281,-894604826.267112,-1371936528.959209
4320000000.000,+3587523638.249366,-450570796.269518,-2703542670.396554,+1822944622.747287,-896680475.528587,-1375119676.389629
4330000000.000,+3595828091.145484,-451613784.212213,-2709800871.042001,+1827164402.000293,-898756124.790061,-1378302823.820049
4340000000.000,+3604132544.041602,-452656772.154909,-2716059071.687448,+1831384181.253299,-900831774.051536,-1381485971.250469
4350000000.000,+3612436996.937720,-453699760.097605,-2722317272.332895,+1835603960.506305,-902907423.313011,-1384669118.680889
4360000000.000,+3620741449.833838,-454742748.040300,-2728575472.978342,+1839823739.759311,-904983072.574485,-1387852266.111309
4370000000.000,+3629045902.729957,-455785735.982996,-2734833673.623788,+1844043519.012317,-907058721.835960,-1391035413.541729
4380000000.000,+3637350355.626075,-456828723.925691,-2741091874.269235,+1848263298.265323,-909134371.097435,-1394218560.972149
4390000000.000,+3645654808.522193,-457871711.868387,-2747350074.914682,+1852483077.518329,-911210020.358909,-1397401708.402569
4400000000.000,+3653959261.418311,-458914699.811083,-2753608275.560129,+1856702856.771335,-913285669.620384,-1400584855.832989
4410000000.000,+3662263714.314429,-459957687.753778,-2759866476.205575,+1860922636.024341,-915361318.881858,-1403768003.263408
4420000000.000,+3670568167.210547,-461000675.696474,-2766124676.851022,+1865142415.277347,-917436968.143333,-1406951150.693828
4430000000.000,+3678872620.106666,-462043663.639169,-2772382877.496469,+1869362194.530353,-919512617.404808,-1410134298.124248
4440000000.000,+3687177073.002784,-463086651.581865,-2778641078.141916,+1873581973.783359,-921588266.666282,-1413317445.554668
4450000000.000,+3695481525.898902,-464129639.524561,-2784899278.787363,+1877801753.036365,-923663915.927757,-1416500592.985088
4460000000.000,+3703785978.795020,-465172627.467256,-2791157479.432809,+1882021532.289371,-925739565.189231,-1419683740.415508
4470000000.000,+3712090431.691138,-466215615.409952,-2797415680.078256,+1886241311.542377,-927815214.450706,-1422866887.845928
4480000000.000,+3720394884.587256,-467258603.352648,-2803673880.723703,+1890461090.795382,-929890863.712181,-1426050035.276348
4490000000.000,+3728699337.483375,-468301591.295343,-2809932081.369150,+1894680870.048388,-931966512.973655,-1429233182.706768
4500000000.000,+3737003790.379493,-469344579.238039,-2816190282.014596,+1898900649.301394,-934042162.235130,-1432416330.137188
4510000000.000,+3745308243.275611,-470387567.180734,-2822448482.660043,+1903120428.554400,-936117811.496604,-1435599477.567608
4520000000.000,+3753612696.171729,-471430555.123430,-2828706683.305490,+1907340207.807406,-938193460.758079,-1438782624.998028
4530000000.000,+3761917149.067847,-472473543.066126,-2834964883.950937,+1911559987.060412,-940269110.019554,-1441965772.428447
4540000000.000,+3770221601.963965,-473516531.008821,-2841223084.596384,+1915779766.313418,-942344759.281028,-1445148919.858867
4550000000.000,+3778526054.860084,-474559518.951517,-2847481285.241830,+1919999545.566424,-944420408.542503,-1448332067.289287
4560000000.000,+3786830507.756202,-475602506.894212,-2853739485.887277,+1924219324.819430,-946496057.803977,-1451515214.719707
4570000000.000,+3795134960.652320,-476645494.836908,-2859997686.532724,+1928439104.072436,-948571707.065452,-1454698362.150127
4580000000.000,+3803439413.548438,-477688482.779604,-2866255887.178171,+1932658883.325442,-950647356.326927,-1457881509.580547
4590000000.000,+3811743866.444556,-478731470.722299,-2872514087.823617,+1936878662.578448,-952723005.588401,-1461064657.010967
4600000000.000,+3820048319.340674,-479774458.664995,-2878772288.469064,+1941098441.831454,-954798654.849876,-1464247804.441387
4610000000.000,+3828352772.236793,-480817446.607691,-2885030489.114511,+1945318221.084460,-956874304.111351,-1467430951.871807
4620000000.000,+3836657225.132911,-481860434.550386,-2891288689.759958,+1949538000.337466,-958949953.372825,-1470614099.302227
4630000000.000,+3844961678.029029,-482903422.493082,-2897546890.405405,+1953757779.590472,-961025602.634300,-1473797246.732647
4640000000.000,+3853266130.925147,-483946410.435777,-2903805091.050851,+1957977558.843478,-963101251.895774,-1476980394.163067
4650000000.000,+3861570583.821265,-484989398.378473,-2910063291.696298,+1962197338.096484,-965176901.157249,-1480163541.593487
4660000000.000,+3869875036.717383,-486032386.321169,-2916321492.341745,+1966417117.349490,-967252550.418724,-1483346689.023906
4670000000.000,+3878179489.613502,-487075374.263864,-2922579692.987192,+1970636896.602496,-969328199.680198,-1486529836.454326
4680000000.000,+3886483942.509620,-488118362.206560,-2928837893.632638,+1974856675.855502,-971403848.941673,-1489712983.884746
4690000000.000,+3894788395.405738,-489161350.149256,-2935096094.278085,+1979076455.108508,-973479498.203147,-1492896131.315166
4700000000.000,+3903092848.301856,-490204338.091951,-2941354294.923532,+1983296234.361514,-975555147.464622,-1496079278.745586
4710000000.000,+3911397301.197974,-491247326.034647,-2947612495.568979,+1987516013.614520,-977630796.726097,-1499262426.176006
4720000000.000,+3919701754.094092,-492290313.977342,-2953870696.214426,+1991735792.867526,-979706445.987571,-1502445573.606426
4730000000.000,+3928006206.990211,-493333301.920038,-2960128896.859872,+1995955572.120532,-981782095.249046,-1505628721.036846
4740000000.000,+3936310659.886329,-494376289.862734,-2966387097.505319,+2000175351.373538,-983857744.510520,-1508811868.467266
4750000000.000,+3944615112.782447,-495419277.805429,-2972645298.150766,+2004395130.626544,-985933393.771995,-1511995015.897686
4760000000.000,+3952919565.678565,-496462265.748125,-2978903498.796213,+2008614909.879550,-988009043.033470,-1515178163.328106
4770000000.000,+3961224018.574683,-497505253.690820,-2985161699.441659,+2012834689.132556,-990084692.294944,-1518361310.758526
4780000000.000,+3969528471.470801,-498548241.633516,-2991419900.087106,+2017054468.385562,-992160341.556419,-1521544458.188946
4790000000.000,+3977832924.366920,-499591229.576212,-2997678100.732553,+2021274247.638568,-994235990.817894,-1524727605.619365
4800000000.000,+3986137377.263038,-500634217.518907,-3003936301.378000,+2025494026.891574,-996311640.079368,-1527910753.049785
4810000000.000,+3994441830.159156,-501677205.461603,-3010194502.023447,+2029713806.144580,-998387289.340843,-1531093900.480205
4820000000.000,+4002746283.055274,-502720193.404299,-3016452702.668893,+2033933585.397586,-1000462938.602317,-1534277047.910625
4830000000.000,+4011050735.951392,-503763181.346994,-3022710903.314340,+2038153364.650592,-1002538587.863792,-1537460195.341045
4840000000.000,+4019355188.847510,-504806169.289690,-3028969103.959787,+2042373143.903598,-1004614237.125267,-1540643342.771465
4850000000.000,+4027659641.743629,-505849157.232385,-3035227304.605234,+2046592923.156604,-1006689886.386741,-1543826490.201885
4860000000.000,+4035964094.639747,-506892145.175081,-3041485505.250680,+2050812702.409610,-1008765535.648216,-1547009637.632305
