Time,x1_CUGE,y1_CUGE,x2_CUGE,y2_CUGE,x3_CUGE,y3_CUGE
2360000000.000,+9206814134.458643,-765838466.836595,-7429169317.094859,+3985997466.184251,-1774052734.358940,-3226211019.489504
2370000000.000,+9245826051.572901,-769083545.161866,-7460648847.429332,+4002887286.283128,-1781569907.649193,-3239881406.757571
2380000000.000,+9284837968.687159,-772328623.487138,-7492128377.763804,+4019777106.382005,-1789087080.939446,-3253551794.025637
2390000000.000,+9323849885.801416,-775573701.812409,-7523607908.098277,+4036666926.480882,-1796604254.229698,-3267222181.293704
2400000000.000,+9362861802.915674,-778818780.137681,-7555087438.432750,+4053556746.579759,-1804121427.519951,-3280892568.561770
2410000000.000,+9401873720.029932,-782063858.462953,-7586566968.767222,+4070446566.678636,-1811638600.810204,-3294562955.829836
2420000000.000,+9440885637.144190,-785308936.788224,-7618046499.101695,+4087336386.777513,-1819155774.100456,-3308233343.097903
2430000000.000,+9479897554.258448,-788554015.113496,-7649526029.436168,+4104226206.876390,-1826672947.390709,-3321903730.365969
2440000000.000,+9518909471.372705,-791799093.438767,-7681005559.770640,+4121116026.975266,-1834190120.680962,-3335574117.634036
2450000000.000,+9557921388.486963,-795044171.764039,-7712485090.105113,+4138005847.074143,-1841707293.971215,-3349244504.902102
2460000000.000,+9596933305.601221,-798289250.089311,-7743964620.439586,+4154895667.173020,-1849224467.261467,-3362914892.170168
2470000000.000,+9635945222.715479,-801534328.414582,-7775444150.774058,+4171785487.271897,-1856741640.551720,-3376585279.438235
2480000000.000,+9674957139.829737,-804779406.739854,-7806923681.108531,+4188675307.370774,-1864258813.841973,-3390255666.706301
2490000000.000,+9713969056.943995,-808024485.065125,-7838403211.443004,+4205565127.469651,-1871775987.132225,-3403926053.974368
2500000000.000,+9752980974.058252,-811269563.390397,-7869882741.777476,+4222454947.568528,-1879293160.422478,-3417596441.242434
2510000000.000,+9791992891.172510,-814514641.715669,-7901362272.111949,+4239344767.667405,-1886810333.712731,-3431266828.510500
2520000000.000,+9831004808.286768,-817759720.040940,-7932841802.446422,+4256234587.766282,-1894327507.002983,-3444937215.778567
2530000000.000,+9870016725.401026,-821004798.366212,-7964321332.780894,+4273124407.865159,-1901844680.293236,-3458607603.046633
2540000000.000,+9909028642.515284,-824249876.691483,-7995800863.115367,+4290014227.964036,-1909361853.583489,-3472277990.314700
2550000000.000,+9948040559.629541,-827494955.016755,-8027280393.449840,+4306904048.062913,-1916879026.873741,-3485948377.582766
2560000000.000,+9987052476.743799,-830740033.342027,-8058759923.784312,+4323793868.161790,-1924396200.163994,-3499618764.850832
2570000000.000,+10026064393.858057,-833985111.667298,-8090239454.118785,+4340683688.260667,-1931913373.454247,-3513289152.118899
2580000000.000,+10065076310.972315,-837230189.992570,-8121718984.453258,+4357573508.359544,-1939430546.744499,-3526959539.386965
2590000000.000,+10104088228.086573,-840475268.317842,-8153198514.787730,+4374463328.458421,-1946947720.034752,-3540629926.655032
2600000000.000,+10143100145.200830,-843720346.643113,-8184678045.122203,+4391353148.557298,-1954464893.325005,-3554300313.923098
2610000000.000,+10182112062.315088,-846965424.968385,-8216157575.456676,+4408242968.656175,-1961982066.615258,-3567970701.191164
2620000000.000,+10221123979.429346,-850210503.293656,-8247637105.791148,+4425132788.755052,-1969499239.905510,-3581641088.459231
2630000000.000,+10260135896.543604,-853455581.618928,-8279116636.125621,+4442022608.853929,-1977016413.195763,-3595311475.727297
2640000000.000,+10299147813.657862,-856700659.944200,-8310596166.460093,+4458912428.952806,-1984533586.486016,-3608981862.995364
2650000000.000,+10338159730.772120,-859945738.269471,-8342075696.794566,+4475802249.051682,-1992050759.776268,-3622652250.263430
2660000000.000,+10377171647.886377,-863190816.594743,-8373555227.129039,+4492692069.150559,-1999567933.066521,-3636322637.531497
2670000000.000,+10416183565.000635,-866435894.920014,-8405034757.463511,+4509581889.249436,-2007085106.356774,-3649993024.799563
2680000000.000,+10455195482.114893,-869680973.245286,-8436514287.797984,+4526471709.348313,-2014602279.647026,-3663663412.067629
2690000000.000,+10494207399.229151,-872926051.570558,-8467993818.132457,+4543361529.447190,-2022119452.937279,-3677333799.335696
2700000000.000,+10533219316.343409,-876171129.895829,-8499473348.466929,+4560251349.546067,-2029636626.227532,-3691004186.603762
2710000000.000,+10572231233.457666,-879416208.221101,-8530952878.801402,+4577141169.644944,-2037153799.517784,-3704674573.871829
2720000000.000,+10611243150.571924,-882661286.546372,-8562432409.135875,+4594030989.743821,-2044670972.808037,-3718344961.139895
2730000000.000,+10650255067.686182,-885906364.871644,-8593911939.470348,+4610920809.842698,-2052188146.098290,-3732015348.407961
2740000000.000,+10689266984.800440,-889151443.196916,-8625391469.804821,+4627810629.941575,-2059705319.388542,-3745685735.676028
2750000000.000,+10728278901.914698,-892396521.522187,-8656871000.139294,+4644700450.040452,-2067222492.678795,-3759356122.944094
2760000000.000,+10767290819.028955,-895641599.847459,-8688350530.473766,+4661590270.139329,-2074739665.969048,-3773026510.212161
2770000000.000,+10806302736.143213,-898886678.172730,-8719830060.808239,+4678480090.238206,-2082256839.259300,-3786696897.480227
2780000000.000,+10845314653.257471,-902131756.498002,-8751309591.142712,+4695369910.337083,-2089774012.549553,-3800367284.748293
2790000000.000,+10884326570.371729,-905376834.823274,-8782789121.477184,+4712259730.435960,-2097291185.839806,-3814037672.016360
2800000000.000,+10923338487.485987,-908621913.148545,-8814268651.811657,+4729149550.534837,-2104808359.130059,-3827708059.284426
2810000000.000,+10962350404.600245,-911866991.473817,-8845748182.146130,+4746039370.633714,-2112325532.420311,-3841378446.552493
2820000000.000,+11001362321.714502,-915112069.799088,-8877227712.480602,+4762929190.732591,-2119842705.710564,-3855048833.820559
2830000000.000,+11040374238.828760,-918357148.124360,-8908707242.815075,+4779819010.831468,-2127359879.000817,-3868719221.088625
2840000000.000,+11079386155.943018,-921602226.449632,-8940186773.149548,+4796708830.930345,-2134877052.291069,-3882389608.356692
2850000000.000,+11118398073.057276,-924847304.774903,-8971666303.484020,+4813598651.029222,-2142394225.581322,-3896059995.624758
2860000000.000,+11157409990.171534,-928092383.100175,-9003145833.818493,+4830488471.128098,-2149911398.101576,-3909730382.892825
2870000000.000,+11196421907.285791,-931337461.425447,-9034625364.152966,+4847378291.226975,-2157428569.007643,-3923400770.160891
2880000000.000,+11235433824.400049,-934582539.750718,-9066104894.487438,+4864268111.325852,-2164945739.913710,-3937071157.428957
2890000000.000,+11274445741.514307,-937827618.075990,-9097584424.821911,+4881157931.424729,-2172462910.819777,-3950741544.697024
2900000000.000,+11313457658.628565,-941072696.401261,-9129063955.156384,+4898047751.523606,-2179980081.725844,-3964411931.965090
2910000000.000,+11352469575.742823,-944317774.726533,-9160543485.490856,+4914937571.622483,-2187497252.631911,-3978082319.233157
2920000000.000,+11391481492.857080,-947562853.051805,-9192023015.825329,+4931827391.721360,-2195014423.537978,-3991752706.501223
2930000000.000,+11430493409.971338,-950807931.377076,-9223502546.159801,+4948717211.820237,-2202531594.444045,-4005423093.769289
2940000000.000,+11469505327.085596,-954053009.702348,-9254982076.494274,+4965607031.919114,-2210048765.350111,-4019093481.037356
2950000000.000,+11508517244.199854,-957298088.027619,-9286461606.828747,+4982496852.017991,-2217565936.256178,-4032763868.305422
2960000000.000,+11547529161.314112,-960543166.352891,-9317941137.163219,+4999386672.116868,-2225083107.162245,-4046434255.573489
2970000000.000,+11586541078.428370,-963788244.678163,-9349420667.497692,+5016276492.215745,-2232600278.068312,-4060104642.841555
2980000000.000,+11625552995.542627,-967033323.003434,-9380900197.832165,+5033166312.314622,-2240117448.974379,-4073775030.109622
2990000000.000,+11664564912.656885,-970278401.328706,-9412379728.166637,+5050056132.413499,-2247634619.880446,-4087445417.377688
3000000000.000,+11703576829.771143,-973523479.653977,-9443859258.501110,+5066945952.512376,-2255151790.786513,-4101115804.645754
3010000000.000,+11742588746.885401,-976768557.979249,-9475338788.835583,+5083835772.611253,-2262668961.692580,-4114786191.913821
3020000000.000,+11781600663.999659,-980013636.304521,-9506818319.170055,+5100725592.710130,-2270186132.598647,-4128456579.181887
3030000000.000,+11820612581.113916,-983258714.629792,-9538297849.504528,+5117615412.809007,-2277703303.504714,-4142126966.449954
3040000000.000,+11859624498.228174,-986503792.955064,-9569777379.839001,+5134505232.907884,-2285220474.410780,-4155797353.718020
3050000000.000,+11898636415.342432,-989748871.280335,-9601256910.173473,+5151395053.006761,-2292737645.316847,-4169467740.986086
3060000000.000,+11937648332.456690,-992993949.605607,-9632736440.507946,+5168284873.105638,-2300254816.222914,-4183138128.254153
3070000000.000,+11976660249.570948,-996239027.930879,-9664215970.842419,+5185174693.204515,-2307771987.128981,-4196808515.522219
3080000000.000,+12015672166.685205,-999484106.256150,-9695695501.176891,+5202064513.303391,-2315289158.035048,-4210478902.790286
3090000000.000,+12054684083.799463,-1002729184.581422,-9727175031.511364,+5218954333.402268,-2322806328.941115,-4224149290.058352
3100000000.000,+12093696000.913721,-1005974262.906693,-9758654561.845837,+5235844153.501145,-2330323499.847182,-4237819677.326418
3110000000.000,+12132707918.027979,-1009219341.231965,-9790134092.180309,+5252733973.600022,-2337840670.753249,-4251490064.594485
3120000000.000,+12171719835.142237,-1012464419.557237,-9821613622.514782,+5269623793.698899,-2345357841.659316,-4265160451.862551
3130000000.000,+12210731752.256495,-1015709497.882508,-9853093152.849255,+5286513613.797776,-2352875012.565382,-4278830839.130618
3140000000.000,+12249743669.370752,-1018954576.207780,-9884572683.183727,+5303403433.896653,-2360392183.471449,-4292501226.398684
3150000000.000,+12288755586.485010,-1022199654.533051,-9916052213.518200,+5320293253.995530,-2367909354.377516,-4306171613.666750
3160000000.000,+12327767503.599268,-1025444732.858323,-9947531743.852673,+5337183074.094407,-2375426525.283583,-4319842000.934816
3170000000.000,+12366779420.713526,-1028689811.183595,-9979011274.187145,+5354072894.193284,-2382943696.189650,-4333512388.202883
3180000000.000,+12405791337.827784,-1031934889.508866,-10010490804.521618,+5370962714.292161,-2390460867.095717,-4347182775.470949
3190000000.000,+12444803254.942041,-1035179967.834138,-10041970334.856091,+5387852534.391038,-2397978038.001784,-4360853162.739016
3200000000.000,+12483815172.056299,-1038425046.159410,-10073449865.190563,+5404742354.489915,-2405495208.907851,-4374523550.007082
3210000000.000,+12522827089.170557,-1041670124.484681,-10104929395.525036,+5421632174.588792,-2413012379.813918,-4388193937.275148
3220000000.000,+12561839006.284815,-1044915202.809953,-10136408925.859509,+5438521994.687669,-2420529550.719985,-4401864324.543215
3230000000.000,+12600850923.399073,-1048160281.135224,-10167888456.193981,+5455411814.786546,-2428046721.626051,-4415534711.811281
3240000000.000,+12639862840.513330,-1051405359.460496,-10199367986.528454,+5472301634.885423,-2435563892.532118,-4429205099.079348
3250000000.000,+12678874757.627588,-1054650437.785768,-10230847516.862926,+5489191454.984300,-2443081063.438185,-4442875486.347414
3260000000.000,+12717886674.741846,-1057895516.111039,-10262327047.197399,+5506081275.083177,-2450598234.344252,-4456545873.615480
3270000000.000,+12756898591.856104,-1061140594.436311,-10293806577.531872,+5522971095.182054,-2458115405.250319,-4470216260.883547
3280000000.000,+12795910508.970362,-1064385672.761582,-10325286107.866344,+5539860915.280931,-2465632576.156386,-4483886648.151613
3290000000.000,+12834922426.084620,-1067630751.086854,-10356765638.200817,+5556750735.379807,-2473149747.062453,-4497557035.419680
3300000000.000,+12873934343.198877,-1070875829.412126,-10388245168.535290,+5573640555.478684,-2480666917.968520,-4511227422.687746
3310000000.000,+12912946260.313135,-1074120907.598139,-10419724698.869762,+5590530375.577561,-2488184088.874587,-4524897809.955812
3320000000.000,+12951958177.427393,-1077365984.731318,-10451204229.204235,+5607420195.676438,-2495701259.780653,-4538568197.223879
3330000000.000,+12990970094.541651,-1080611061.864497,-10482683759.538708,+5624310015.775315,-2503218430.686720,-4552238584.491945
3340000000.000,+13029982011.655909,-1083856138.997675,-10514163289.873180,+5641199835.874192,-2510735601.592787,-4565908971.760012
3350000000.000,+13068993928.770166,-1087101216.130854,-10545642820.207653,+5658089655.973069,-2518252772.498854,-4579579359.028078
3360000000.000,+13108005845.884424,-1090346293.264033,-10577122350.542126,+5674979476.071946,-2525769943.404921,-4593249746.296144
3370000000.000,+13147017762.998682,-1093591370.397212,-10608601880.876598,+5691869296.170823,-2533287114.310988,-4606920133.564211
3380000000.000,+13186029680.112940,-1096836447.530390,-10640081411.211071,+5708759116.269700,-2540804285.217055,-4620590520.832277
3390000000.000,+13225041597.227198,-1100081524.663569,-10671560941.545544,+5725648936.368577,-2548321456.123122,-4634260908.100344
3400000000.000,+13264053514.341455,-1103326601.796748,-10703040471.880016,+5742538756.467454,-2555838627.029189,-4647931295.368410
3410000000.000,+13303065431.455713,-1106571678.929926,-10734520002.214489,+5759428576.566331,-2563355797.935256,-4661601682.636477
3420000000.000,+13342077348.569971,-1109816756.063105,-10765999532.548962,+5776318396.665208,-2570872968.841322,-4675272069.904543
3430000000.000,+13381089265.684229,-1113061833.196284,-10797479062.883434,+5793208216.764085,-2578390139.747389,-4688942457.172609
3440000000.000,+13420101182.798487,-1116306910.329463,-10828958593.217907,+5810098036.862962,-2585907310.653456,-4702612844.440676
3450000000.000,+13459113099.912745,-1119551987.462641,-10860438123.552380,+5826987856.961839,-2593424481.559523,-4716283231.708742
3460000000.000,+13498125017.027002,-1122797064.595820,-10891917653.886852,+5843877677.060716,-2600941652.465590,-4729953618.976809
3470000000.000,+13537136934.141260,-1126042141.728999,-10923397184.221325,+5860767497.159593,-2608458823.371657,-4743624006.244875
3480000000.000,+13576148851.255518,-1129287218.862177,-10954876714.555798,+5877657317.258470,-2615975994.277724,-4757294393.512941
3490000000.000,+13615160768.369776,-1132532295.995356,-10986356244.890270,+5894547137.357347,-2623493165.183791,-4770964780.781008
3500000000.000,+13654172685.484034,-1135777373.128535,-11017835775.224743,+5911436957.456223,-2631010336.089858,-4784635168.049074
3510000000.000,+13693184602.598291,-1139022450.261714,-11049315305.559216,+5928326777.555100,-2638527506.995924,-4798305555.317141
3520000000.000,+13732196519.712549,-1142267527.394892,-11080794835.893688,+5945216597.653977,-2646044677.901991,-4811975942.585207
3530000000.000,+13771208436.826807,-1145512604.528071,-11112274366.228161,+5962106417.752854,-2653561848.808058,-4825646329.853273
3540000000.000,+13810220353.941065,-1148757681.661250,-11143753896.562634,+5978996237.851731,-2661079019.714125,-4839316717.121340
3550000000.000,+13849232271.055323,-1152002758.794428,-11175233426.897106,+5995886057.950608,-2668596190.620192,-4852987104.389406
3560000000.000,+13888244188.169580,-1155247835.927607,-11206712957.231579,+6012775878.049485,-2676113361.526259,-4866657491.657473
3570000000.000,+13927256105.283838,-1158492913.060786,-11238192487.566051,+6029665698.148362,-2683630532.432326,-4880327878.925539
3580000000.000,+13966268022.398096,-1161737990.193964,-11269672017.900524,+6046555518.247239,-2691147703.338393,-4893998266.193605
3590000000.000,+14005279939.512354,-1164983067.327143,-11301151548.234997,+6063445338.346116,-2698664874.244460,-4907668653.461672
3600000000.000,+14044291856.626612,-1168228144.460322,-11332631078.569469,+6080335158.444993,-2706182045.150527,-4921339040.729738
3610000000.000,+14083303773.740870,-1171473221.593501,-11364110608.903942,+6097224978.543870,-2713699216.056593,-4935009427.997805
3620000000.000,+14122315690.855127,-1174718298.726679,-11395590139.238415,+6114114798.642747,-2721216386.962660,-4948679815.265871
3630000000.000,+14161327607.969385,-1177963375.859858,-11427069669.572887,+6131004618.741624,-2728733557.868727,-4962350202.533937
3640000000.000,+14200339525.083643,-1181208452.993037,-11458549199.907360,+6147894438.840501,-2736250728.774794,-4976020589.802004
3650000000.000,+14239351442.197901,-1184453530.126215,-11490028730.241833,+6164784258.939378,-2743767899.680861,-4989690977.070070
3660000000.000,+14278363359.312159,-1187698607.259394,-11521508260.576305,+6181674079.038255,-2751285070.586928,-5003361364.338137
3670000000.000,+14317375276.426416,-1190943684.392573,-11552987790.910778,+6198563899.137132,-2758802241.492995,-5017031751.606203
3680000000.000,+14356387193.540674,-1194188761.525752,-11584467321.245251,+6215453719.236009,-2766319412.399062,-5030702138.874269
3690000000.000,+14395399110.654932,-1197433838.658930,-11615946851.579723,+6232343539.334886,-2773836583.305129,-5044372526.142336
3700000000.000,+14434411027.769190,-1200678915.792109,-11647426381.914196,+6249233359.433763,-2781353754.211195,-5058042913.410402
3710000000.000,+14473422944.883448,-1203923992.925288,-11678905912.248669,+6266123179.532640,-2788870925.117262,-5071713300.678469
3720000000.000,+14512434861.997705,-1207169070.058466,-11710385442.583141,+6283012999.631516,-2796388096.023329,-5085383687.946535
3730000000.000,+14551446779.111963,-1210414147.191645,-11741864972.917614,+6299902819.730393,-2803905266.929396,-5099054075.214602
3740000000.000,+14590458696.226221,-1213659224.324824,-11773344503.252087,+6316792639.829270,-2811422437.835463,-5112724462.482668
3750000000.000,+14629470613.340479,-1216904301.458003,-11804824033.586559,+6333682459.928147,-2818939608.741530,-5126394849.750734
3760000000.000,+14668482530.454737,-1220149378.591181,-11836303563.921032,+6350572280.027024,-2826456779.647597,-5140065237.018801
3770000000.000,+14707494447.568995,-1223394455.724360,-11867783094.255505,+6367462100.125901,-2833973950.553664,-5153735624.286867
3780000000.000,+14746506364.683252,-1226639532.857539,-11899262624.589977,+6384351920.224778,-2841491121.459731,-5167406011.554934
3790000000.000,+14785518281.797510,-1229884609.990717,-11930742154.924450,+6401241740.323655,-2849008292.365798,-5181076398.823000
3800000000.000,+14824530198.911768,-1233129687.123896,-11962221685.258923,+6418131560.422532,-2856525463.271864,-5194746786.091066
3810000000.000,+14863542116.026026,-1236374764.257075,-11993701215.593395,+6435021380.521409,-2864042634.177931,-5208417173.359133
3820000000.000,+14902554033.140284,-1239619841.390254,-12025180745.927868,+6451911200.620286,-2871559805.083998,-5222087560.627199
3830000000.000,+14941565950.254541,-1242864918.523432,-12056660276.262341,+6468801020.719163,-2879076975.990065,-5235757947.895266
3840000000.000,+14980577867.368799,-1246109995.656611,-12088139806.596813,+6485690840.818040,-2886594146.896132,-5249428335.163332
3850000000.000,+15019589784.483057,-1249355072.789790,-12119619336.931286,+6502580660.916917,-2894111317.802199,-5263098722.431398
3860000000.000,+15058601701.597315,-1252600149.922968,-12151098867.265759,+6519470481.015794,-2901628488.708266,-5276769109.699465
3870000000.000,+15097613618.711573,-1255845227.056147,-12182578397.600231,+6536360301.114671,-2909145659.614333,-5290439496.967531
3880000000.000,+15136625535.825830,-1259090304.189326,-12214057927.934704,+6553250121.213548,-2916662830.520400,-5304109884.235598
3890000000.000,+15175637452.940088,-1262335381.322505,-12245537458.269176,+6570139941.312425,-2924180001.426466,-5317780271.503664
3900000000.000,+15214649370.054346,-1265580458.455683,-12277016988.603649,+6587029761.411302,-2931697172.332533,-5331450658.771730
3910000000.000,+15253661287.168604,-1268825535.588862,-12308496518.938122,+6603919581.510179,-2939214343.238600,-5345121046.039797
3920000000.000,+15292673204.282862,-1272070612.722041,-12339976049.272594,+6620809401.609056,-2946731514.144667,-5358791433.307863
3930000000.000,+15331685121.397120,-1275315689.855219,-12371455579.607067,+6637699221.707932,-2954248685.050734,-5372461820.575930
3940000000.000,+15370697038.511377,-1278560766.988398,-12402935109.941540,+6654589041.806809,-2961765855.956801,-5386132207.843996
3950000000.000,+15409708955.625635,-1281805844.121577,-12434414640.276012,+6671478861.905686,-2969283026.862868,-5399802595.112062
3960000000.000,+15448720872.739893,-1285050921.254755,-12465894170.610485,+6688368682.004563,-2976800197.768935,-5413472982.380129
3970000000.000,+15487732789.854151,-1288295998.387934,-12497373700.944958,+6705258502.103440,-2984317368.675002,-5427143369.648195
3980000000.000,+15526744706.968409,-1291541075.521113,-12528853231.279430,+6722148322.202317,-2991834539.581069,-5440813756.916262
3990000000.000,+15565756624.082666,-1294786152.654292,-12560332761.613903,+6739038142.301194,-2999351710.487135,-5454484144.184328
4000000000.000,+15604768541.196924,-1298031229.787470,-12591812291.948376,+6755927962.400071,-3006868881.393202,-5468154531.452394
4010000000.000,+15643780458.311182,-1301276306.920649,-12623291822.282848,+6772817782.498948,-3014386052.299269,-5481824918.720461
4020000000.000,+15682792375.425440,-1304521384.053828,-12654771352.617321,+6789707602.597825,-3021903223.205336,-5495495305.988527
4030000000.000,+15721804292.539698,-1307766461.187006,-12686250882.951794,+6806597422.696702,-3029420394.111403,-5509165693.256594
4040000000.000,+15760816209.653955,-1311011538.320185,-12717730413.286266,+6823487242.795579,-3036937565.017470,-5522836080.524660
4050000000.000,+15799828126.768213,-1314256615.453364,-12749209943.620739,+6840377062.894456,-3044454735.923537,-5536506467.792727
4060000000.000,+15838840043.882471,-1317501692.586543,-12780689473.955212,+6857266882.993333,-3051971906.829604,-5550176855.060793
4070000000.000,+15877851960.996729,-1320746769.719721,-12812169004.289684,+6874156703.092210,-3059489077.735671,-5563847242.328859
4080000000.000,+15916863878.110987,-1323991846.852900,-12843648534.624157,+6891046523.191087,-3067006248.641737,-5577517629.596926
4090000000.000,+15955875795.225245,-1327236923.986079,-12875128064.958630,+6907936343.289964,-3074523419.547804,-5591188016.864992
4100000000.000,+15994887712.339502,-1330482001.119257,-12906607595.293102,+6924826163.388841,-3082040590.453871,-5604858404.133059
4110000000.000,+16033899629.453760,-1333727078.252436,-12938087125.627575,+6941715983.487718,-3089557761.359938,-5618528791.401125
4120000000.000,+16072911546.568018,-1336972155.385615,-12969566655.962048,+6958605803.586595,-3097074932.266005,-5632199178.669191
4130000000.000,+16111923463.682276,-1340217232.518794,-13001046186.296520,+6975495623.685472,-3104592103.172072,-5645869565.937258
4140000000.000,+16150935380.796534,-1343462309.651972,-13032525716.630993,+6992385443.784348,-3112109274.078139,-5659539953.205324
4150000000.000,+16189947297.910791,-1346707386.785151,-13064005246.965466,+7009275263.883225,-3119626444.984206,-5673210340.473391
4160000000.000,+16228959215.025049,-1349952463.918330,-13095484777.299938,+7026165083.982102,-3127143615.890273,-5686880727.741457
4170000000.000,+16267971132.139307,-1353197541.051508,-13126964307.634411,+7043054904.080979,-3134660786.796340,-5700551115.009523
4180000000.000,+16306983049.253565,-1356442618.184687,-13158443837.968884,+7059944724.179856,-3142177957.702406,-5714221502.277590
4190000000.000,+16345994966.367823,-1359687695.317866,-13189923368.303356,+7076834544.278733,-3149695128.608473,-5727891889.545656
4200000000.000,+16385006883.482080,-1362932772.451045,-13221402898.637829,+7093724364.377610,-3157212299.514540,-5741562276.813723
4210000000.000,+16424018800.596338,-1366177849.584223,-13252882428.972301,+7110614184.476487,-3164729470.420607,-5755232664.081789
4220000000.000,+16463030717.710596,-1369422926.717402,-13284361959.306774,+7127504004.575364,-3172246641.326674,-5768903051.349855
4230000000.000,+16502042634.824854,-1372668003.850581,-13315841489.641247,+7144393824.674241,-3179763812.232741,-5782573438.617922
4240000000.000,+16541054551.939112,-1375913080.983759,-13347321019.975719,+7161283644.773118,-3187280983.138808,-5796243825.885988
4250000000.000,+16580066469.053370,-1379158158.116938,-13378800550.310192,+7178173464.871995,-3194798154.044875,-5809914213.154055
4260000000.000,+16619078386.167627,-1382403235.250117,-13410280080.644665,+7195063284.970872,-3202315324.950942,-5823584600.422121
4270000000.000,+16658090303.281885,-1385648312.383296,-13441759610.979137,+7211953105.069749,-3209832495.857008,-5837254987.690187
4280000000.000,+16697102220.396143,-1388893389.516474,-13473239141.313610,+7228842925.168626,-3217349666.763075,-5850925374.958254
4290000000.000,+16736114137.510401,-1392138466.649653,-13504718671.648083,+7245732745.267503,-3224866837.669142,-5864595762.226320
4300000000.000,+16775126054.624659,-1395383543.782832,-13536198201.982555,+7262622565.366380,-3232384008.575209,-5878266149.494387
4310000000.000,+16814137971.738916,-1398628620.916010,-13567677732.317028,+7279512385.465257,-3239901179.481276,-5891936536.762453
4320000000.000,+16853149888.853174,-1401873698.049189,-13599157262.651501,+7296402205.564134,-3247418350.387343,-5905606924.030519
4330000000.000,+16892161805.967432,-1405118775.182368,-13630636792.985973,+7313292025.663011,-3254935521.293410,-5919277311.298586
4340000000.000,+16931173723.081690,-1408363852.315547,-13662116323.320446,+7330181845.761888,-3262452692.199477,-5932947698.566652
4350000000.000,+16970185640.195948,-1411608929.448725,-13693595853.654919,+7347071665.860765,-3269969863.105544,-5946618085.834719
4360000000.000,+17009197557.310205,-1414854006.581904,-13725075383.989391,+7363961485.959641,-3277487034.011611,-5960288473.102785
4370000000.000,+17048209474.424463,-1418099083.715083,-13756554914.323864,+7380851306.058518,-3285004204.917677,-5973958860.370852
4380000000.000,+17087221391.538721,-1421344160.848261,-13788034444.658337,+7397741126.157395,-3292521375.823744,-5987629247.638918
4390000000.000,+17126233308.652979,-1424589237.981440,-13819513974.992809,+7414630946.256272,-3300038546.729811,-6001299634.906984
4400000000.000,+17165245225.767237,-1427834315.114619,-13850993505.327282,+7431520766.355149,-3307555717.635878,-6014970022.175051
4410000000.000,+17204257142.881496,-1431079392.247797,-13882473035.661755,+7448410586.454026,-3315072888.541945,-6028640409.443117
4420000000.000,+17243269059.995754,-1434324469.380976,-13913952565.996227,+7465300406.552903,-3322590059.448012,-6042310796.711184
4430000000.000,+17282280977.110012,-1437569546.514155,-13945432096.330700,+7482190226.651780,-3330107230.354079,-6055981183.979250
4440000000.000,+17321292894.224270,-1440814623.647334,-13976911626.665173,+7499080046.750657,-3337624401.260146,-6069651571.247316
4450000000.000,+17360304811.338528,-1444059700.780512,-14008391156.999645,+7515969866.849534,-3345141572.166213,-6083321958.515383
4460000000.000,+17399316728.452785,-1447304777.913691,-14039870687.334118,+7532859686.948411,-3352658743.072279,-6096992345.783449
4470000000.000,+17438328645.567043,-1450549855.046870,-14071350217.668591,+7549749507.047288,-3360175913.978346,-6110662733.051516
4480000000.000,+17477340562.681301,-1453794932.180048,-14102829748.003063,+7566639327.146165,-3367693084.884413,-6124333120.319582
4490000000.000,+17516352479.795559,-1457040009.313227,-14134309278.337536,+7583529147.245042,-3375210255.790480,-6138003507.587648
4500000000.000,+17555364396.909817,-1460285086.446406,-14165788808.672009,+7600418967.343919,-3382727426.696547,-6151673894.855715
4510000000.000,+17594376314.024075,-1463530163.579585,-14197268339.006481,+7617308787.442796,-3390244597.602614,-6165344282.123781
4520000000.000,+17633388231.138332,-1466775240.712763,-14228747869.340954,+7634198607.541673,-3397761768.508681,-6179014669.391848
4530000000.000,+17672400148.252590,-1470020317.845942,-14260227399.675426,+7651088427.640550,-3405278939.414748,-6192685056.659914
4540000000.000,+17711412065.366848,-1473265394.979121,-14291706930.009899,+7667978247.739427,-3412796110.320815,-6206355443.927980
4550000000.000,+17750423982.481106,-1476510472.112299,-14323186460.344372,+7684868067.838304,-3420313281.226882,-6220025831.196047
4560000000.000,+17789435899.595364,-1479755549.245478,-14354665990.678844,+7701757887.937181,-3427830452.132948,-6233696218.464113
4570000000.000,+17828447816.709621,-1483000626.378657,-14386145521.013317,+7718647708.036057,-3435347623.039015,-6247366605.732180
4580000000.000,+17867459733.823879,-1486245703.511836,-14417625051.347790,+7735537528.134934,-3442864793.945082,-6261036993.000246
4590000000.000,+17906471650.938137,-1489490780.645014,-14449104581.682262,+7752427348.233811,-3450381964.851149,-6274707380.268312
4600000000.000,+17945483568.052395,-1492735857.778193,-14480584112.016735,+7769317168.332688,-3457899135.757216,-6288377767.536379
4610000000.000,+17984495485.166653,-1495980934.911372,-14512063642.351208,+7786206988.431565,-3465416306.663283,-6302048154.804445
4620000000.000,+18023507402.280910,-1499226012.044550,-14543543172.685680,+7803096808.530442,-3472933477.569350,-6315718542.072512
4630000000.000,+18062519319.395168,-1502471089.177729,-14575022703.020153,+7819986628.629319,-3480450648.475417,-6329388929.340578
4640000000.000,+18101531236.509426,-1505716166.310908,-14606502233.354626,+7836876448.728196,-3487967819.381484,-6343059316.608644
