Time,x1,y1,x2,y2,x3,y3,E_kin,E_pot,E_vac,E_total,Drift_pct
2400000000.000,+9362861802.91567421,-778818780.13768101,-7555087438.43274975,+4053556746.57975864,-1804121427.51995111,-3280892568.56176996,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2410000000.000,+9401873720.02993202,-782063858.46295261,-7586566968.76722240,+4070446566.67863560,-1811638600.81020379,-3294562955.82983637,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2420000000.000,+9440885637.14418983,-785308936.78822422,-7618046499.10169506,+4087336386.77751255,-1819155774.10045648,-3308233343.09790277,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2430000000.000,+9479897554.25844765,-788554015.11349583,-7649526029.43616772,+4104226206.87638950,-1826672947.39070916,-3321903730.36596918,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2440000000.000,+9518909471.37270546,-791799093.43876743,-7681005559.77064037,+4121116026.97526646,-1834190120.68096185,-3335574117.63403559,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2450000000.000,+9557921388.48696327,-795044171.76403904,-7712485090.10511303,+4138005847.07414341,-1841707293.97121453,-3349244504.90210199,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2460000000.000,+9596933305.60122108,-798289250.08931065,-7743964620.43958569,+4154895667.17302036,-1849224467.26146722,-3362914892.17016840,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2470000000.000,+9635945222.71547890,-801534328.41458225,-7775444150.77405834,+4171785487.27189732,-1856741640.55171990,-3376585279.43823481,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2480000000.000,+9674957139.82973671,-804779406.73985386,-7806923681.10853100,+4188675307.37077427,-1864258813.84197259,-3390255666.70630121,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2490000000.000,+9713969056.94399452,-808024485.06512547,-7838403211.44300365,+4205565127.46965122,-1871775987.13222528,-3403926053.97436762,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2500000000.000,+9752980974.05825233,-811269563.39039707,-7869882741.77747631,+4222454947.56852818,-1879293160.42247796,-3417596441.24243402,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2510000000.000,+9791992891.17251015,-814514641.71566868,-7901362272.11194897,+4239344767.66740513,-1886810333.71273065,-3431266828.51050043,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2520000000.000,+9831004808.28676796,-817759720.04094028,-7932841802.44642162,+4256234587.76628208,-1894327507.00298333,-3444937215.77856684,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2530000000.000,+9870016725.40102577,-821004798.36621189,-7964321332.78089428,+4273124407.86515903,-1901844680.29323602,-3458607603.04663324,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2540000000.000,+9909028642.51528358,-824249876.69148350,-7995800863.11536694,+4290014227.96403599,-1909361853.58348870,-3472277990.31469965,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2550000000.000,+9948040559.62954140,-827494955.01675510,-8027280393.44983959,+4306904048.06291294,-1916879026.87374139,-3485948377.58276606,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2560000000.000,+9987052476.74379921,-830740033.34202671,-8058759923.78431225,+4323793868.16178989,-1924396200.16399407,-3499618764.85083246,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2570000000.000,+10026064393.85805702,-833985111.66729832,-8090239454.11878490,+4340683688.26066685,-1931913373.45424676,-3513289152.11889887,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2580000000.000,+10065076310.97231483,-837230189.99256992,-8121718984.45325756,+4357573508.35954380,-1939430546.74449944,-3526959539.38696527,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2590000000.000,+10104088228.08657265,-840475268.31784153,-8153198514.78773022,+4374463328.45842075,-1946947720.03475213,-3540629926.65503168,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2600000000.000,+10143100145.20083046,-843720346.64311314,-8184678045.12220287,+4391353148.55729771,-1954464893.32500482,-3554300313.92309809,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2610000000.000,+10182112062.31508827,-846965424.96838474,-8216157575.45667553,+4408242968.65617466,-1961982066.61525750,-3567970701.19116449,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2620000000.000,+10221123979.42934608,-850210503.29365635,-8247637105.79114819,+4425132788.75505161,-1969499239.90551019,-3581641088.45923090,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2630000000.000,+10260135896.54360390,-853455581.61892796,-8279116636.12562084,+4442022608.85392857,-1977016413.19576287,-3595311475.72729731,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2640000000.000,+10299147813.65786171,-856700659.94419956,-8310596166.46009350,+4458912428.95280552,-1984533586.48601556,-3608981862.99536371,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2650000000.000,+10338159730.77211952,-859945738.26947117,-8342075696.79456615,+4475802249.05168247,-1992050759.77626824,-3622652250.26343012,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2660000000.000,+10377171647.88637733,-863190816.59474277,-8373555227.12903881,+4492692069.15055943,-1999567933.06652093,-3636322637.53149652,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2670000000.000,+10416183565.00063515,-866435894.92001438,-8405034757.46351147,+4509581889.24943638,-2007085106.35677361,-3649993024.79956293,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2680000000.000,+10455195482.11489296,-869680973.24528599,-8436514287.79798412,+4526471709.34831333,-2014602279.64702630,-3663663412.06762934,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2690000000.000,+10494207399.22915077,-872926051.57055759,-8467993818.13245678,+4543361529.44719028,-2022119452.93727899,-3677333799.33569574,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2700000000.000,+10533219316.34340858,-876171129.89582920,-8499473348.46692944,+4560251349.54606724,-2029636626.22753167,-3691004186.60376215,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2710000000.000,+10572231233.45766640,-879416208.22110081,-8530952878.80140209,+4577141169.64494419,-2037153799.51778436,-3704674573.87182856,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2720000000.000,+10611243150.57192421,-882661286.54637241,-8562432409.13587475,+4594030989.74382114,-2044670972.80803704,-3718344961.13989496,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2730000000.000,+10650255067.68618202,-885906364.87164402,-8593911939.47034836,+4610920809.84269810,-2052188146.09828973,-3732015348.40796137,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2740000000.000,+10689266984.80043983,-889151443.19691563,-8625391469.80482101,+4627810629.94157505,-2059705319.38854241,-3745685735.67602777,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2750000000.000,+10728278901.91469765,-892396521.52218723,-8656871000.13929367,+4644700450.04045200,-2067222492.67879510,-3759356122.94409418,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2760000000.000,+10767290819.02895546,-895641599.84745884,-8688350530.47376633,+4661590270.13932896,-2074739665.96904778,-3773026510.21216059,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2770000000.000,+10806302736.14321327,-898886678.17273045,-8719830060.80823898,+4678480090.23820591,-2082256839.25930047,-3786696897.48022699,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2780000000.000,+10845314653.25747108,-902131756.49800205,-8751309591.14271164,+4695369910.33708286,-2089774012.54955316,-3800367284.74829340,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2790000000.000,+10884326570.37172890,-905376834.82327366,-8782789121.47718430,+4712259730.43595982,-2097291185.83980584,-3814037672.01635981,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2800000000.000,+10923338487.48598671,-908621913.14854527,-8814268651.81165695,+4729149550.53483677,-2104808359.13005853,-3827708059.28442621,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2810000000.000,+10962350404.60024452,-911866991.47381687,-8845748182.14612961,+4746039370.63371372,-2112325532.42031121,-3841378446.55249262,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2820000000.000,+11001362321.71450233,-915112069.79908848,-8877227712.48060226,+4762929190.73259068,-2119842705.71056390,-3855048833.82055902,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2830000000.000,+11040374238.82876015,-918357148.12436008,-8908707242.81507492,+4779819010.83146763,-2127359879.00081658,-3868719221.08862543,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2840000000.000,+11079386155.94301796,-921602226.44963169,-8940186773.14954758,+4796708830.93034458,-2134877052.29106927,-3882389608.35669184,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2850000000.000,+11118398073.05727577,-924847304.77490330,-8971666303.48402023,+4813598651.02922153,-2142394225.58132195,-3896059995.62475824,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2860000000.000,+11157409990.17153358,-928092383.10017490,-9003145833.81849289,+4830488471.12809849,-2149911398.10157633,-3909730382.89282465,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2870000000.000,+11196421907.28579140,-931337461.42544651,-9034625364.15296555,+4847378291.22697544,-2157428569.00764322,-3923400770.16089106,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2880000000.000,+11235433824.40004921,-934582539.75071812,-9066104894.48743820,+4864268111.32585239,-2164945739.91371012,-3937071157.42895746,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2890000000.000,+11274445741.51430702,-937827618.07598972,-9097584424.82191086,+4881157931.42472935,-2172462910.81977701,-3950741544.69702387,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2900000000.000,+11313457658.62856483,-941072696.40126133,-9129063955.15638351,+4898047751.52360630,-2179980081.72584391,-3964411931.96509027,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2910000000.000,+11352469575.74282265,-944317774.72653294,-9160543485.49085617,+4914937571.62248325,-2187497252.63191080,-3978082319.23315668,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2920000000.000,+11391481492.85708046,-947562853.05180454,-9192023015.82532883,+4931827391.72136021,-2195014423.53797770,-3991752706.50122309,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2930000000.000,+11430493409.97133827,-950807931.37707615,-9223502546.15980148,+4948717211.82023716,-2202531594.44404459,-4005423093.76928949,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2940000000.000,+11469505327.08559608,-954053009.70234776,-9254982076.49427414,+4965607031.91911411,-2210048765.35011148,-4019093481.03735590,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2950000000.000,+11508517244.19985390,-957298088.02761936,-9286461606.82874680,+4982496852.01799107,-2217565936.25617838,-4032763868.30542231,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2960000000.000,+11547529161.31411171,-960543166.35289097,-9317941137.16321945,+4999386672.11686802,-2225083107.16224527,-4046434255.57348871,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2970000000.000,+11586541078.42836952,-963788244.67816257,-9349420667.49769211,+5016276492.21574497,-2232600278.06831217,-4060104642.84155512,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2980000000.000,+11625552995.54262733,-967033323.00343418,-9380900197.83216476,+5033166312.31462193,-2240117448.97437906,-4073775030.10962152,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
2990000000.000,+11664564912.65688515,-970278401.32870579,-9412379728.16663742,+5050056132.41349888,-2247634619.88044596,-4087445417.37768793,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3000000000.000,+11703576829.77114296,-973523479.65397739,-9443859258.50111008,+5066945952.51237583,-2255151790.78651285,-4101115804.64575434,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3010000000.000,+11742588746.88540077,-976768557.97924900,-9475338788.83558273,+5083835772.61125278,-2262668961.69257975,-4114786191.91382074,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3020000000.000,+11781600663.99965858,-980013636.30452061,-9506818319.17005539,+5100725592.71012974,-2270186132.59864664,-4128456579.18188715,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3030000000.000,+11820612581.11391640,-983258714.62979221,-9538297849.50452805,+5117615412.80900669,-2277703303.50471354,-4142126966.44995356,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3040000000.000,+11859624498.22817421,-986503792.95506382,-9569777379.83900070,+5134505232.90788364,-2285220474.41078043,-4155797353.71801996,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3050000000.000,+11898636415.34243202,-989748871.28033543,-9601256910.17347336,+5151395053.00676060,-2292737645.31684732,-4169467740.98608637,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3060000000.000,+11937648332.45668983,-992993949.60560703,-9632736440.50794601,+5168284873.10563755,-2300254816.22291422,-4183138128.25415277,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3070000000.000,+11976660249.57094765,-996239027.93087864,-9664215970.84241867,+5185174693.20451450,-2307771987.12898111,-4196808515.52221918,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3080000000.000,+12015672166.68520546,-999484106.25615025,-9695695501.17689133,+5202064513.30339146,-2315289158.03504801,-4210478902.79028559,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3090000000.000,+12054684083.79946327,-1002729184.58142185,-9727175031.51136398,+5218954333.40226841,-2322806328.94111490,-4224149290.05835199,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3100000000.000,+12093696000.91372108,-1005974262.90669346,-9758654561.84583664,+5235844153.50114536,-2330323499.84718180,-4237819677.32641840,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3110000000.000,+12132707918.02797890,-1009219341.23196507,-9790134092.18030930,+5252733973.60002232,-2337840670.75324869,-4251490064.59448481,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3120000000.000,+12171719835.14223671,-1012464419.55723667,-9821613622.51478195,+5269623793.69889927,-2345357841.65931559,-4265160451.86255121,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3130000000.000,+12210731752.25649452,-1015709497.88250828,-9853093152.84925461,+5286513613.79777622,-2352875012.56538248,-4278830839.13061762,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3140000000.000,+12249743669.37075233,-1018954576.20777988,-9884572683.18372726,+5303403433.89665318,-2360392183.47144938,-4292501226.39868402,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3150000000.000,+12288755586.48501015,-1022199654.53305149,-9916052213.51819992,+5320293253.99553013,-2367909354.37751627,-4306171613.66674995,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3160000000.000,+12327767503.59926796,-1025444732.85832310,-9947531743.85267258,+5337183074.09440708,-2375426525.28358316,-4319842000.93481636,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3170000000.000,+12366779420.71352577,-1028689811.18359470,-9979011274.18714523,+5354072894.19328403,-2382943696.18965006,-4333512388.20288277,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3180000000.000,+12405791337.82778358,-1031934889.50886631,-10010490804.52161789,+5370962714.29216099,-2390460867.09571695,-4347182775.47094917,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3190000000.000,+12444803254.94204140,-1035179967.83413792,-10041970334.85609055,+5387852534.39103794,-2397978038.00178385,-4360853162.73901558,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3200000000.000,+12483815172.05629921,-1038425046.15940952,-10073449865.19056320,+5404742354.48991489,-2405495208.90785074,-4374523550.00708199,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3210000000.000,+12522827089.17055702,-1041670124.48468113,-10104929395.52503586,+5421632174.58879185,-2413012379.81391764,-4388193937.27514839,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3220000000.000,+12561839006.28481483,-1044915202.80995274,-10136408925.85950851,+5438521994.68766880,-2420529550.71998453,-4401864324.54321480,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3230000000.000,+12600850923.39907265,-1048160281.13522434,-10167888456.19398117,+5455411814.78654575,-2428046721.62605143,-4415534711.81128120,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3240000000.000,+12639862840.51333046,-1051405359.46049595,-10199367986.52845383,+5472301634.88542271,-2435563892.53211832,-4429205099.07934761,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3250000000.000,+12678874757.62758827,-1054650437.78576756,-10230847516.86292648,+5489191454.98429966,-2443081063.43818521,-4442875486.34741402,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3260000000.000,+12717886674.74184608,-1057895516.11103916,-10262327047.19739914,+5506081275.08317661,-2450598234.34425211,-4456545873.61548042,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3270000000.000,+12756898591.85610390,-1061140594.43631077,-10293806577.53187180,+5522971095.18205357,-2458115405.25031900,-4470216260.88354683,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3280000000.000,+12795910508.97036171,-1064385672.76158237,-10325286107.86634445,+5539860915.28093052,-2465632576.15638590,-4483886648.15161324,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3290000000.000,+12834922426.08461952,-1067630751.08685398,-10356765638.20081711,+5556750735.37980747,-2473149747.06245279,-4497557035.41967964,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3300000000.000,+12873934343.19887733,-1070875829.41212559,-10388245168.53528976,+5573640555.47868443,-2480666917.96851969,-4511227422.68774605,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3310000000.000,+12912946260.31313515,-1074120907.59813929,-10419724698.86976242,+5590530375.57756138,-2488184088.87458658,-4524897809.95581245,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3320000000.000,+12951958177.42739296,-1077365984.73131800,-10451204229.20423508,+5607420195.67643833,-2495701259.78065348,-4538568197.22387886,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3330000000.000,+12990970094.54165077,-1080611061.86449671,-10482683759.53870773,+5624310015.77531528,-2503218430.68672037,-4552238584.49194527,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3340000000.000,+13029982011.65590858,-1083856138.99767542,-10514163289.87318039,+5641199835.87419224,-2510735601.59278727,-4565908971.76001167,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3350000000.000,+13068993928.77016640,-1087101216.13085413,-10545642820.20765305,+5658089655.97306919,-2518252772.49885416,-4579579359.02807808,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3360000000.000,+13108005845.88442421,-1090346293.26403284,-10577122350.54212570,+5674979476.07194614,-2525769943.40492105,-4593249746.29614449,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3370000000.000,+13147017762.99868202,-1093591370.39721155,-10608601880.87659836,+5691869296.17082310,-2533287114.31098795,-4606920133.56421089,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3380000000.000,+13186029680.11293983,-1096836447.53039026,-10640081411.21107101,+5708759116.26970005,-2540804285.21705484,-4620590520.83227730,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3390000000.000,+13225041597.22719765,-1100081524.66356897,-10671560941.54554367,+5725648936.36857700,-2548321456.12312174,-4634260908.10034370,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3400000000.000,+13264053514.34145546,-1103326601.79674768,-10703040471.88001633,+5742538756.46745396,-2555838627.02918863,-4647931295.36841011,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3410000000.000,+13303065431.45571327,-1106571678.92992640,-10734520002.21448898,+5759428576.56633091,-2563355797.93525553,-4661601682.63647652,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3420000000.000,+13342077348.56997108,-1109816756.06310511,-10765999532.54896164,+5776318396.66520786,-2570872968.84132242,-4675272069.90454292,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3430000000.000,+13381089265.68422890,-1113061833.19628382,-10797479062.88343430,+5793208216.76408482,-2578390139.74738932,-4688942457.17260933,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3440000000.000,+13420101182.79848671,-1116306910.32946253,-10828958593.21790695,+5810098036.86296177,-2585907310.65345621,-4702612844.44067574,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3450000000.000,+13459113099.91274452,-1119551987.46264124,-10860438123.55237961,+5826987856.96183872,-2593424481.55952311,-4716283231.70874214,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3460000000.000,+13498125017.02700233,-1122797064.59581995,-10891917653.88685226,+5843877677.06071568,-2600941652.46559000,-4729953618.97680855,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3470000000.000,+13537136934.14126015,-1126042141.72899866,-10923397184.22132492,+5860767497.15959263,-2608458823.37165689,-4743624006.24487495,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3480000000.000,+13576148851.25551796,-1129287218.86217737,-10954876714.55579758,+5877657317.25846958,-2615975994.27772379,-4757294393.51294136,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3490000000.000,+13615160768.36977577,-1132532295.99535608,-10986356244.89027023,+5894547137.35734653,-2623493165.18379068,-4770964780.78100777,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3500000000.000,+13654172685.48403358,-1135777373.12853479,-11017835775.22474289,+5911436957.45622349,-2631010336.08985758,-4784635168.04907417,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3510000000.000,+13693184602.59829140,-1139022450.26171350,-11049315305.55921555,+5928326777.55510044,-2638527506.99592447,-4798305555.31714058,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3520000000.000,+13732196519.71254921,-1142267527.39489222,-11080794835.89368820,+5945216597.65397739,-2646044677.90199137,-4811975942.58520699,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3530000000.000,+13771208436.82680702,-1145512604.52807093,-11112274366.22816086,+5962106417.75285435,-2653561848.80805826,-4825646329.85327339,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3540000000.000,+13810220353.94106483,-1148757681.66124964,-11143753896.56263351,+5978996237.85173130,-2661079019.71412516,-4839316717.12133980,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3550000000.000,+13849232271.05532265,-1152002758.79442835,-11175233426.89710617,+5995886057.95060825,-2668596190.62019205,-4852987104.38940620,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3560000000.000,+13888244188.16958046,-1155247835.92760706,-11206712957.23157883,+6012775878.04948521,-2676113361.52625895,-4866657491.65747261,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3570000000.000,+13927256105.28383827,-1158492913.06078577,-11238192487.56605148,+6029665698.14836216,-2683630532.43232584,-4880327878.92553902,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3580000000.000,+13966268022.39809608,-1161737990.19396448,-11269672017.90052414,+6046555518.24723911,-2691147703.33839273,-4893998266.19360542,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3590000000.000,+14005279939.51235390,-1164983067.32714319,-11301151548.23499680,+6063445338.34611607,-2698664874.24445963,-4907668653.46167183,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3600000000.000,+14044291856.62661171,-1168228144.46032190,-11332631078.56946945,+6080335158.44499302,-2706182045.15052652,-4921339040.72973824,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3610000000.000,+14083303773.74086952,-1171473221.59350061,-11364110608.90394211,+6097224978.54386997,-2713699216.05659342,-4935009427.99780464,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3620000000.000,+14122315690.85512733,-1174718298.72667933,-11395590139.23841476,+6114114798.64274693,-2721216386.96266031,-4948679815.26587105,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3630000000.000,+14161327607.96938515,-1177963375.85985804,-11427069669.57288742,+6131004618.74162388,-2728733557.86872721,-4962350202.53393745,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3640000000.000,+14200339525.08364296,-1181208452.99303675,-11458549199.90736008,+6147894438.84050083,-2736250728.77479410,-4976020589.80200386,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3650000000.000,+14239351442.19790077,-1184453530.12621546,-11490028730.24183273,+6164784258.93937778,-2743767899.68086100,-4989690977.07007027,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3660000000.000,+14278363359.31215858,-1187698607.25939417,-11521508260.57630539,+6181674079.03825474,-2751285070.58692789,-5003361364.33813667,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3670000000.000,+14317375276.42641640,-1190943684.39257288,-11552987790.91077805,+6198563899.13713169,-2758802241.49299479,-5017031751.60620308,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3680000000.000,+14356387193.54067421,-1194188761.52575159,-11584467321.24525070,+6215453719.23600864,-2766319412.39906168,-5030702138.87426949,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3690000000.000,+14395399110.65493202,-1197433838.65893030,-11615946851.57972336,+6232343539.33488560,-2773836583.30512857,-5044372526.14233589,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3700000000.000,+14434411027.76918983,-1200678915.79210901,-11647426381.91419601,+6249233359.43376255,-2781353754.21119547,-5058042913.41040230,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3710000000.000,+14473422944.88344765,-1203923992.92528772,-11678905912.24866867,+6266123179.53263950,-2788870925.11726236,-5071713300.67846870,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3720000000.000,+14512434861.99770546,-1207169070.05846643,-11710385442.58314133,+6283012999.63151646,-2796388096.02332926,-5085383687.94653511,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3730000000.000,+14551446779.11196327,-1210414147.19164515,-11741864972.91761398,+6299902819.73039341,-2803905266.92939615,-5099054075.21460152,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3740000000.000,+14590458696.22622108,-1213659224.32482386,-11773344503.25208664,+6316792639.82927036,-2811422437.83546305,-5112724462.48266792,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3750000000.000,+14629470613.34047890,-1216904301.45800257,-11804824033.58655930,+6333682459.92814732,-2818939608.74152994,-5126394849.75073433,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3760000000.000,+14668482530.45473671,-1220149378.59118128,-11836303563.92103195,+6350572280.02702427,-2826456779.64759684,-5140065237.01880074,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3770000000.000,+14707494447.56899452,-1223394455.72435999,-11867783094.25550461,+6367462100.12590122,-2833973950.55366373,-5153735624.28686714,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3780000000.000,+14746506364.68325233,-1226639532.85753870,-11899262624.58997726,+6384351920.22477818,-2841491121.45973063,-5167406011.55493355,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3790000000.000,+14785518281.79751015,-1229884609.99071741,-11930742154.92444992,+6401241740.32365513,-2849008292.36579752,-5181076398.82299995,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3800000000.000,+14824530198.91176796,-1233129687.12389612,-11962221685.25892258,+6418131560.42253208,-2856525463.27186441,-5194746786.09106636,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3810000000.000,+14863542116.02602577,-1236374764.25707483,-11993701215.59339523,+6435021380.52140903,-2864042634.17793131,-5208417173.35913277,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3820000000.000,+14902554033.14028358,-1239619841.39025354,-12025180745.92786789,+6451911200.62028599,-2871559805.08399820,-5222087560.62719917,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
3830000000.000,+14941565950.25454140,-1242864918.52343225,-12056660276.26234055,+6468801020.71916294,-2879076975.99006510,-5235757947.89526558,152.603751,0.000000,0.000000,152.603751,-8.34117599e+01
